151
           1018           1019             35
     -0.0088243     -0.8525260      1.0141259      0.8537561     -0.0000667      1.6256095     -0.5039216     -1.6203712      1.0000000
           7114      1.2853981     -0.9276222      1.1660219      0.3166176
           7116      1.1833095     -1.0670322      1.0629558      0.1785125
           7126      1.0968674     -0.9343732      0.9755858      0.3148618
           7128      1.1062081     -0.7812758      0.9851524      0.4701391
           7143      1.3335017     -1.0539556      1.2143637      0.1872253
           7145      1.2406996     -0.7494192      1.1206445      0.4992139
           7173      1.5137344     -0.8447607      1.3965527      0.3947303
           7175      1.9797693     -0.8757251      1.8663978      0.3620961
           7192      1.1252230     -0.7409108      1.0046642      0.5107487
           7197      1.2082747     -0.5524291      1.0884802      0.6991780
           7203      1.0035290     -0.7028402      0.8820131      0.5492322
           7205      1.2794364     -0.6876426      1.1603566      0.5603913
           7209      1.3032067     -0.4441796      1.1844541      0.8064306
           7210      1.2753162     -0.6278588      1.1560918      0.6216514
           7211      1.2544495     -0.3836147      1.1348031      0.8710737
           7212      1.3134948     -0.5158487      1.1950264      0.7335131
           7222      2.0894894     -0.4381832      1.9773783      0.8045486
           7229      1.5301374     -0.3555625      1.4135015      0.8923396
           7233      1.6151141     -0.7348660      1.4990367      0.5067515
           7236      1.9439052     -0.6358169      1.8303810      0.6048511
           7241      2.0918105     -0.3513598      1.9792700      0.8929435
           7243      1.5875009     -0.5909829      1.4710467      0.6519444
           7244      2.0597759     -0.2840479      1.9477861      0.9604457
           7245      1.8270260      0.0423282      1.7126401      1.2925147
           7249      1.7840713     -0.3750380      1.6689464      0.8696253
           7254      1.6888401     -0.1541629      1.5733956      1.0945379
           7255      1.5367381     -0.4423018      1.4201706      0.8034978
           7322      1.8353051      0.3303132      1.7201347      1.5849195
           7346      1.7483353      0.4304841      1.6325934      1.6866886
           4002           4003             47
      0.0188039     -0.8985309     -1.1065118      0.9015644     -0.0028873     -1.6464260      0.4929315      1.5907595      1.0000000
           2237      0.9740593      0.3568247      0.9134801      0.9913198
           2242      0.8222280      0.5403728      0.7604305      1.1760021
           7109      1.1687171     -0.4793894      1.1088876      0.1499522
           7114      1.2253963     -0.3131052      1.1660219      0.3166176
           7116      1.1233818     -0.4517406      1.0629558      0.1785125
           7126      1.0363406     -0.3170622      0.9755858      0.3148618
           7128      1.0454575     -0.1627973      0.9851524      0.4701391
           7143      1.2737746     -0.4405691      1.2143637      0.1872253
           7145      1.1808305     -0.1322335      1.1206445      0.4992139
           7173      1.4548008     -0.2325503      1.3965527      0.3947303
           7175      1.9230904     -0.2637846      1.8663978      0.3620961
           7192      1.0648987     -0.1223760      1.0046642      0.5107487
           7197      1.1483580      0.0659915      1.0884802      0.6991780
           7203      0.9429355     -0.0842584      0.8820131      0.5492322
           7205      1.2199954     -0.0708279      1.1603566      0.5603913
           7209      1.2438074      0.1739342      1.1844541      0.8064306
           7210      1.2155890     -0.0104390      1.1560918      0.6216514
           7211      1.1944799      0.2362724      1.1348031      0.8710737
           7212      1.2542517      0.1016480      1.1950264      0.7335131
           7222      2.0336123      0.1758149      1.9773783      0.8045486
           7229      1.4718263      0.2613478      1.4135015      0.8923396
           7233      1.5566143     -0.1216768      1.4990367      0.5067515
           7236      1.8873031     -0.0227614      1.8303810      0.6048511
           7241      2.0362788      0.2634706      1.9792700      0.8929435
           7243      1.5296870      0.0230334      1.4710467      0.6519444
           7244      2.0038934      0.3310671      1.9477861      0.9604457
           7245      1.7698212      0.6601416      1.7126401      1.2925147
           7249      1.7268680      0.2395334      1.6689464      0.8696253
           7254      1.6312643      0.4629523      1.5733956      1.0945379
           7255      1.4789792      0.1735072      1.4201706      0.8034978
           7322      1.7778310      0.9508408      1.7201347      1.5849195
           7346      1.6906896      1.0511383      1.6325934      1.6866886
           7470      1.2845763     -0.8765646      1.2255026     -0.2521968
           7492      1.7224043     -1.1791639      1.6647093     -0.5562391
           7493      1.7106008     -1.0949598      1.6529571     -0.4715777
           7499      1.7594790     -1.0742198      1.7021840     -0.4507496
           7500      1.7387165     -0.7890366      1.6814490     -0.1645962
           7510      1.7921890     -1.3909927      1.7346906     -0.7688673
           7513      1.5703779     -1.2610323      1.5126655     -0.6394049
           7532      1.2439939     -0.1351355      1.1848069      0.4953388
           7533      1.2932608     -0.3572306      1.2341672      0.2706503
           7534      1.0086849     -0.6086509      0.9482533      0.0214864
           7535      1.3058415     -0.5866985      1.2466868      0.0395669
           7539      1.0066949     -0.1846481      0.9460477      0.4485935
           7542      1.6250470     -0.7292341      1.5676533     -0.1044404
           7544      1.7487049     -0.6184043      1.6911717      0.0078112
           7579      2.0025164      0.4257454      1.9452213      1.0564077
           4002           4004             37
      0.0013936     -0.3374115     -0.0980062      0.3371352     -0.0000455     -0.8007647     -0.3307656      0.7638452      1.0000000
           2237      0.9740593      0.3568247      0.8515038      1.6263731
           7109      1.1687171     -0.4793894      1.0476661      0.7808145
           7114      1.2253963     -0.3131052      1.1050935      0.9476250
           7116      1.1233818     -0.4517406      1.0018207      0.8102388
           7126      1.0363406     -0.3170622      0.9134965      0.9484060
           7128      1.0454575     -0.1627973      0.9235192      1.1045288
           7143      1.2737746     -0.4405691      1.1538726      0.8168526
           7145      1.1808305     -0.1322335      1.0596063      1.1321166
           7192      1.0648987     -0.1223760      0.9428211      1.1454080
           7197      1.1483580      0.0659915      1.0270685      1.3332631
           7203      0.9429355     -0.0842584      0.8198135      1.1838028
           7205      1.2199954     -0.0708279      1.0994014      1.1931834
           7209      1.2438074      0.1739342      1.1234953      1.4400153
           7210      1.2155890     -0.0104390      1.0950151      1.2545000
           7211      1.1944799      0.2362724      1.0732989      1.5065515
           7212      1.2542517      0.1016480      1.1342550      1.3667792
           7222      2.0336123      0.1758149      1.9189815      1.4341195
           7233      1.5566143     -0.1216768      1.4392286      1.1357726
           7236      1.8873031     -0.0227614      1.7718789      1.2339668
           7241      2.0362788      0.2634706      1.9213118      1.5232550
           7243      1.5296870      0.0230334      1.4114338      1.2816373
           7244      2.0038934      0.3310671      1.8891843      1.5907439
           7470      1.2845763     -0.8765646      1.1652537      0.3736722
           7492      1.7224043     -1.1791639      1.6060280      0.0685906
           7493      1.7106008     -1.0949598      1.5943885      0.1530119
           7499      1.7594790     -1.0742198      1.6433717      0.1739622
           7500      1.7387165     -0.7890366      1.6225982      0.4618207
           7510      1.7921890     -1.3909927      1.6760840     -0.1443372
           7513      1.5703779     -1.2610323      1.4532435     -0.0165268
           7532      1.2439939     -0.1351355      1.1238651      1.1269612
           7533      1.2932608     -0.3572306      1.1737257      0.9003224
           7534      1.0086849     -0.6086509      0.8864973      0.6531205
           7535      1.3058415     -0.5866985      1.1862515      0.6675678
           7539      1.0066949     -0.1846481      0.8845416      1.0830094
           7542      1.6250470     -0.7292341      1.5082416      0.5222161
           7544      1.7487049     -0.6184043      1.6322311      0.6344595
           7579      2.0025164      0.4257454      1.8871252      1.6882034
           4003           4004             65
      0.0040951     -0.6696754     -2.1378364      0.6668165     -0.0008864     -1.7896754      1.7106153      1.7581817      1.0000000
           2237      0.9134801      0.9913198      0.8515038      1.6263731
           7109      1.1088876      0.1499522      1.0476661      0.7808145
           7114      1.1660219      0.3166176      1.1050935      0.9476250
           7116      1.0629558      0.1785125      1.0018207      0.8102388
           7126      0.9755858      0.3148618      0.9134965      0.9484060
           7128      0.9851524      0.4701391      0.9235192      1.1045288
           7143      1.2143637      0.1872253      1.1538726      0.8168526
           7145      1.1206445      0.4992139      1.0596063      1.1321166
           7192      1.0046642      0.5107487      0.9428211      1.1454080
           7197      1.0884802      0.6991780      1.0270685      1.3332631
           7203      0.8820131      0.5492322      0.8198135      1.1838028
           7205      1.1603566      0.5603913      1.0994014      1.1931834
           7209      1.1844541      0.8064306      1.1234953      1.4400153
           7210      1.1560918      0.6216514      1.0950151      1.2545000
           7211      1.1348031      0.8710737      1.0732989      1.5065515
           7212      1.1950264      0.7335131      1.1342550      1.3667792
           7222      1.9773783      0.8045486      1.9189815      1.4341195
           7233      1.4990367      0.5067515      1.4392286      1.1357726
           7236      1.8303810      0.6048511      1.7718789      1.2339668
           7241      1.9792700      0.8929435      1.9213118      1.5232550
           7243      1.4710467      0.6519444      1.4114338      1.2816373
           7244      1.9477861      0.9604457      1.8891843      1.5907439
           7470      1.2255026     -0.2521968      1.1652537      0.3736722
           7492      1.6647093     -0.5562391      1.6060280      0.0685906
           7493      1.6529571     -0.4715777      1.5943885      0.1530119
           7499      1.7021840     -0.4507496      1.6433717      0.1739622
           7500      1.6814490     -0.1645962      1.6225982      0.4618207
           7510      1.7346906     -0.7688673      1.6760840     -0.1443372
           7513      1.5126655     -0.6394049      1.4532435     -0.0165268
           7532      1.1848069      0.4953388      1.1238651      1.1269612
           7533      1.2341672      0.2706503      1.1737257      0.9003224
           7534      0.9482533      0.0214864      0.8864973      0.6531205
           7535      1.2466868      0.0395669      1.1862515      0.6675678
           7539      0.9460477      0.4485935      0.8845416      1.0830094
           7542      1.5676533     -0.1044404      1.5082416      0.5222161
           7544      1.6911717      0.0078112      1.6322311      0.6344595
           7579      1.9452213      1.0564077      1.8871252      1.6882034
           7614      0.7601961     -1.2356384      0.6979159     -0.6120317
           7619      1.0102420     -1.1165108      0.9490441     -0.4959661
           7633      1.2418953     -1.4396603      1.1821592     -0.8236711
           7638      1.7728868     -1.2457879      1.7145172     -0.6262326
           7639      2.0271353     -1.4427537      1.9694740     -0.8258767
           7644      1.8908259     -1.3150084      1.8328602     -0.6968421
           7646      1.9265563     -1.1382500      1.8686388     -0.5185844
           7648      2.0066575     -1.5004931      1.9489792     -0.8839811
           7649      1.7206468     -1.4156916      1.6622261     -0.7975341
           7650      1.5985601     -1.4112410      1.5397674     -0.7933728
           7652      1.9922612     -1.1222128      1.9346199     -0.5033271
           7653      2.1071248     -1.3723100      2.0498170     -0.7555226
           7655      1.9104375     -1.5535598      1.8524392     -0.9370012
           7658      1.7928407     -1.5183418      1.7344214     -0.9012344
           7659      1.6119007     -1.0405948      1.5527546     -0.4194428
           7665      2.0094873     -1.3656125      1.9517230     -0.7483575
           7668      1.6711699     -1.3167142      1.6124909     -0.6978586
           7670      1.8863655     -1.2412097      1.8282663     -0.6218079
           7671      1.7270699     -1.3370453      1.6685397     -0.7180824
           7680      1.5212152     -1.1539972      1.4620647     -0.5345114
           7686      1.0447837     -0.0955386      0.9835238      0.5352460
           7689      1.2946968      0.2245274      1.2341917      0.8519800
           7691      1.2903666     -0.0199047      1.2301743      0.6066725
           7699      1.8943011     -0.0528025      1.8363590      0.5722442
           7700      2.2518889     -0.0445773      2.1942973      0.5803060
           7705      1.5898083     -0.5248947      1.5309334      0.0994494
           7712      2.2681640     -0.0058350      2.2113498      0.6187293
           7715      1.7491071     -0.3304899      1.6906880      0.2942139
           4003           4005             44
      0.0115492     -0.6980286      0.4573716      0.6958833     -0.0006310     -0.7305801     -1.3669011      0.6480515      1.0000000
           7109      1.1088876      0.1499522      0.9860448      1.4190752
           7114      1.1660219      0.3166176      1.0439842      1.5853270
           7116      1.0629558      0.1785125      0.9396977      1.4490114
           7126      0.9755858      0.3148618      0.8510686      1.5889782
           7128      0.9851524      0.4701391      0.8611495      1.7459638
           7470      1.2255026     -0.2521968      1.1046684      1.0065764
           7492      1.6647093     -0.5562391      1.5468888      0.6999903
           7499      1.7021840     -0.4507496      1.5843891      0.8057543
           7500      1.6814490     -0.1645962      1.5632367      1.0951772
           7513      1.5126655     -0.6394049      1.3932803      0.6142037
           7533      1.2341672      0.2706503      1.1128426      1.5370389
           7534      0.9482533      0.0214864      0.8242096      1.2922903
           7535      1.2466868      0.0395669      1.1254295      1.3025420
           7539      0.9460477      0.4485935      0.8219875      1.7243770
           7542      1.5676533     -0.1044404      1.4483957      1.1556142
           7544      1.6911717      0.0078112      1.5728785      1.2689187
           7614      0.7601961     -1.2356384      0.6347130      0.0184122
           7619      1.0102420     -1.1165108      0.8875399      0.1319036
           7633      1.2418953     -1.4396603      1.1216744     -0.2008282
           7638      1.7728868     -1.2457879      1.6561669      0.0006449
           7639      2.0271353     -1.4427537      1.9121609     -0.2029780
           7644      1.8908259     -1.3150084      1.7748458     -0.0717233
           7646      1.9265563     -1.1382500      1.8110848      0.1072317
           7648      2.0066575     -1.5004931      1.8917713     -0.2612835
           7649      1.7206468     -1.4156916      1.6037407     -0.1727365
           7650      1.5985601     -1.4112410      1.4807166     -0.1692465
           7652      1.9922612     -1.1222128      1.8772480      0.1216925
           7653      2.1071248     -1.3723100      1.9926803     -0.1320985
           7655      1.9104375     -1.5535598      1.7945043     -0.3137435
           7658      1.7928407     -1.5183418      1.6757668     -0.2771728
           7659      1.6119007     -1.0405948      1.4937684      0.2088254
           7665      2.0094873     -1.3656125      1.8942588     -0.1244862
           7668      1.6711699     -1.3167142      1.5535107     -0.0722160
           7670      1.8863655     -1.2412097      1.7702037      0.0038114
           7671      1.7270699     -1.3370453      1.6099411     -0.0925259
           7680      1.5212152     -1.1539972      1.4024244      0.0918703
           7686      1.0447837     -0.0955386      0.9216167      1.1731490
           7689      1.2946968      0.2245274      1.1736108      1.4867958
           7691      1.2903666     -0.0199047      1.1692228      1.2396258
           7699      1.8943011     -0.0528025      1.7778118      1.2044258
           7700      2.2518889     -0.0445773      2.1376958      1.2116914
           7705      1.5898083     -0.5248947      1.4714641      0.7311281
           7712      2.2681640     -0.0058350      2.1542858      1.2507417
           7715      1.7491071     -0.3304899      1.6315773      0.9263613
           4004           4005             62
      0.0028972     -1.1260352      0.6350773      1.1234398      0.0001858     -1.5126225     -1.3533406      1.4486331      1.0000000
           7109      1.0476661      0.7808145      0.9860448      1.4190752
           7114      1.1050935      0.9476250      1.0439842      1.5853270
           7116      1.0018207      0.8102388      0.9396977      1.4490114
           7126      0.9134965      0.9484060      0.8510686      1.5889782
           7128      0.9235192      1.1045288      0.8611495      1.7459638
           7470      1.1652537      0.3736722      1.1046684      1.0065764
           7492      1.6060280      0.0685906      1.5468888      0.6999903
           7499      1.6433717      0.1739622      1.5843891      0.8057543
           7500      1.6225982      0.4618207      1.5632367      1.0951772
           7513      1.4532435     -0.0165268      1.3932803      0.6142037
           7533      1.1737257      0.9003224      1.1128426      1.5370389
           7534      0.8864973      0.6531205      0.8242096      1.2922903
           7535      1.1862515      0.6675678      1.1254295      1.3025420
           7539      0.8845416      1.0830094      0.8219875      1.7243770
           7542      1.5082416      0.5222161      1.4483957      1.1556142
           7544      1.6322311      0.6344595      1.5728785      1.2689187
           7614      0.6979159     -0.6120317      0.6347130      0.0184122
           7619      0.9490441     -0.4959661      0.8875399      0.1319036
           7633      1.1821592     -0.8236711      1.1216744     -0.2008282
           7638      1.7145172     -0.6262326      1.6561669      0.0006449
           7639      1.9694740     -0.8258767      1.9121609     -0.2029780
           7644      1.8328602     -0.6968421      1.7748458     -0.0717233
           7646      1.8686388     -0.5185844      1.8110848      0.1072317
           7648      1.9489792     -0.8839811      1.8917713     -0.2612835
           7649      1.6622261     -0.7975341      1.6037407     -0.1727365
           7650      1.5397674     -0.7933728      1.4807166     -0.1692465
           7652      1.9346199     -0.5033271      1.8772480      0.1216925
           7653      2.0498170     -0.7555226      1.9926803     -0.1320985
           7655      1.8524392     -0.9370012      1.7945043     -0.3137435
           7658      1.7344214     -0.9012344      1.6757668     -0.2771728
           7659      1.5527546     -0.4194428      1.4937684      0.2088254
           7665      1.9517230     -0.7483575      1.8942588     -0.1244862
           7668      1.6124909     -0.6978586      1.5535107     -0.0722160
           7670      1.8282663     -0.6218079      1.7702037      0.0038114
           7671      1.6685397     -0.7180824      1.6099411     -0.0925259
           7680      1.4620647     -0.5345114      1.4024244      0.0918703
           7686      0.9835238      0.5352460      0.9216167      1.1731490
           7689      1.2341917      0.8519800      1.1736108      1.4867958
           7691      1.2301743      0.6066725      1.1692228      1.2396258
           7699      1.8363590      0.5722442      1.7778118      1.2044258
           7700      2.1942973      0.5803060      2.1376958      1.2116914
           7705      1.5309334      0.0994494      1.4714641      0.7311281
           7712      2.2113498      0.6187293      2.1542858      1.2507417
           7715      1.6906880      0.2942139      1.6315773      0.9263613
           7749      1.1338759     -1.1731055      1.0734857     -0.5539366
           7758      1.0849616     -1.3837368      1.0238584     -0.7654849
           7765      1.0649585     -1.2002648      1.0040768     -0.5806950
           7770      1.1526505     -1.0224024      1.0922328     -0.4018767
           7772      1.0513495     -1.1208039      0.9902670     -0.5005033
           7775      1.0503517     -1.2627223      0.9892777     -0.6440054
           7782      0.8810012     -1.3531123      0.8197812     -0.7384047
           7800      1.8220830     -1.1646671      1.7638863     -0.5423472
           7804      1.5936031     -1.1486675      1.5343918     -0.5261027
           7808      1.7480188     -1.0029250      1.6897086     -0.3800666
           7809      1.5752220     -1.0317106      1.5160003     -0.4088077
           7812      1.7183810     -1.0837962      1.6597056     -0.4611648
           7820      1.5496240     -0.9707499      1.4905175     -0.3478577
           7825      1.2946266      0.0513336      1.2345087      0.6802037
           7835      0.8376914     -0.0822387      0.7754701      0.5482736
           7840      1.7801040     -0.4019778      1.7219381      0.2264023
           7845      2.2376792     -0.6122458      2.1810575      0.0115278
           7860      1.8029247      0.2432044      1.7444581      0.8741935
           4004           4006             39
     -0.0060853     -0.4187562     -1.5666469      0.4214833      0.0007086     -0.9728192      1.0734589      0.9230753      1.0000000
           7492      1.6060280      0.0685906      1.4909843      1.3383932
           7499      1.6433717      0.1739622      1.5286359      1.4443174
           7500      1.6225982      0.4618207      1.5075747      1.7348019
           7619      0.9490441     -0.4959661      0.8291455      0.7661948
           7633      1.1821592     -0.8236711      1.0641748      0.4277669
           7638      1.7145172     -0.6262326      1.6010050      0.6337166
           7639      1.9694740     -0.8258767      1.8582986      0.4265028
           7644      1.8328602     -0.6968421      1.7200784      0.5596500
           7646      1.8686388     -0.5185844      1.7562174      0.7399937
           7648      1.9489792     -0.8839811      1.8375294      0.3678024
           7652      1.9346199     -0.5033271      1.8228171      0.7539448
           7653      2.0498170     -0.7555226      1.9392791      0.4971613
           7655      1.8524392     -0.9370012      1.7399483      0.3155430
           7658      1.7344214     -0.9012344      1.6209837      0.3528314
           7659      1.5527546     -0.4194428      1.4377906      0.8437669
           7665      1.9517230     -0.7483575      1.8402286      0.5055598
           7668      1.6124909     -0.6978586      1.4976553      0.5601699
           7670      1.8282663     -0.6218079      1.7152824      0.6360060
           7671      1.6685397     -0.7180824      1.5546372      0.5397400
           7705      1.5309334      0.0994494      1.4149833      1.3688442
           7715      1.6906880      0.2942139      1.5764421      1.5647491
           7749      1.1338759     -1.1731055      1.0151959      0.0717235
           7758      1.0849616     -1.3837368      0.9662638     -0.1411508
           7765      1.0649585     -1.2002648      0.9461314      0.0450756
           7770      1.1526505     -1.0224024      1.0348842      0.2258526
           7772      1.0513495     -1.1208039      0.9324741      0.1259620
           7775      1.0503517     -1.2627223      0.9312754     -0.0190734
           7782      0.8810012     -1.3531123      0.7619620     -0.1176576
           7800      1.8220830     -1.1646671      1.7090155      0.0861349
           7804      1.5936031     -1.1486675      1.4784200      0.1026411
           7808      1.7480188     -1.0029250      1.6343605      0.2498423
           7809      1.5752220     -1.0317106      1.4598466      0.2203887
           7812      1.7183810     -1.0837962      1.6043537      0.1687958
           7820      1.5496240     -0.9707499      1.4345491      0.2814407
           7825      1.2946266      0.0513336      1.1774679      1.3149372
           7835      0.8376914     -0.0822387      0.7166731      1.1853193
           7840      1.7801040     -0.4019778      1.6670142      0.8613756
           7845      2.2376792     -0.6122458      2.1282815      0.6414716
           7860      1.8029247      0.2432044      1.6899002      1.5115003
           4005           4006             58
     -0.0017891     -0.7133110     -0.5712226      0.7100477     -0.0000545     -1.6499300      0.1318773      1.6196143      1.0000000
           7492      1.5468888      0.6999903      1.4909843      1.3383932
           7499      1.5843891      0.8057543      1.5286359      1.4443174
           7500      1.5632367      1.0951772      1.5075747      1.7348019
           7619      0.8875399      0.1319036      0.8291455      0.7661948
           7633      1.1216744     -0.2008282      1.0641748      0.4277669
           7638      1.6561669      0.0006449      1.6010050      0.6337166
           7639      1.9121609     -0.2029780      1.8582986      0.4265028
           7644      1.7748458     -0.0717233      1.7200784      0.5596500
           7646      1.8110848      0.1072317      1.7562174      0.7399937
           7648      1.8917713     -0.2612835      1.8375294      0.3678024
           7652      1.8772480      0.1216925      1.8228171      0.7539448
           7653      1.9926803     -0.1320985      1.9392791      0.4971613
           7655      1.7945043     -0.3137435      1.7399483      0.3155430
           7658      1.6757668     -0.2771728      1.6209837      0.3528314
           7659      1.4937684      0.2088254      1.4377906      0.8437669
           7665      1.8942588     -0.1244862      1.8402286      0.5055598
           7668      1.5535107     -0.0722160      1.4976553      0.5601699
           7670      1.7702037      0.0038114      1.7152824      0.6360060
           7671      1.6099411     -0.0925259      1.5546372      0.5397400
           7705      1.4714641      0.7311281      1.4149833      1.3688442
           7715      1.6315773      0.9263613      1.5764421      1.5647491
           7749      1.0734857     -0.5539366      1.0151959      0.0717235
           7758      1.0238584     -0.7654849      0.9662638     -0.1411508
           7765      1.0040768     -0.5806950      0.9461314      0.0450756
           7770      1.0922328     -0.4018767      1.0348842      0.2258526
           7772      0.9902670     -0.5005033      0.9324741      0.1259620
           7775      0.9892777     -0.6440054      0.9312754     -0.0190734
           7782      0.8197812     -0.7384047      0.7619620     -0.1176576
           7800      1.7638863     -0.5423472      1.7090155      0.0861349
           7804      1.5343918     -0.5261027      1.4784200      0.1026411
           7808      1.6897086     -0.3800666      1.6343605      0.2498423
